epoch_time,ankle_angle,goal_angle,servo_command,vibe_command_0,vibe_command_1,vibe_command_2,vibe_command_3,vibe_command_4,vibe_command_5,vibe_command_6,vibe_command_7
1749018117.607679,107.238706,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,137.000000,137.000000,137.000000,137.000000
1749018117.640614,105.908273,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,127.000000,127.000000,127.000000,127.000000
1749018117.675664,105.041488,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018117.702459,103.103806,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018117.739178,102.028909,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018117.771925,101.913299,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018117.803887,100.713272,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018117.835821,99.932496,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018117.875619,98.860813,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018117.906496,97.888152,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018117.944305,96.829560,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018117.975178,96.071127,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018118.010509,96.074960,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018118.035992,95.815301,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018118.071934,95.708103,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018118.103589,95.414325,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018118.141991,94.532979,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018118.173341,93.870760,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018118.206314,94.043634,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018118.237460,93.478447,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018118.274585,92.412152,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.306891,92.288333,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.342016,91.686546,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.375349,91.655905,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.404424,91.699812,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.435145,91.419793,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.472995,90.374527,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.504607,90.669609,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.537688,90.524853,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.572053,89.840104,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.605583,90.345658,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.636878,90.288665,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.673344,89.888709,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.705166,89.599770,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.737410,89.488086,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.772226,89.085336,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.806608,89.048225,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.839326,89.449383,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.876002,89.150185,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.907385,88.911484,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.944634,88.500993,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018118.974987,88.888830,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018119.008633,88.798414,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018119.041433,88.375863,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018119.075460,88.981984,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749018119.107030,88.489641,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
